Unnamed: 0,Area,Year,average_rain_fall_mm_per_year,avg_temp,Pesticide (tonnes),Item,hg/ha yield
3973,South Africa,1997,495,15.38,21596.0,"Beans, dry",11064
3477,Nigeria,2017,1150,27.17,32.76,Cocoa beans,2802
790,Ethiopia,2013,848,23.33,4128.1,Yams,53774
2369,Nigeria,2000,1150,26.07,62.0,Maize (corn),13001
461,Congo,2008,1646,24.52,2.62,Tomatoes,49231
4790,South Africa,2020,495,15.89,26857.0,Wheat,41585
551,Congo,2018,1646,24.41,0.87,Tomatoes,47494
4361,South Africa,2009,495,20.71,26857.0,Maize (corn),49640
2373,Nigeria,2000,1150,26.07,62.0,Soya beans,8298
1892,Nigeria,1993,1150,26.51,62.0,"Seed cotton, unginned",5304
198,Angola,2010,1010,24.44,40.0,Tomatoes,31194
3826,South Africa,1993,495,21.32,16582.0,Tomatoes,292212
2298,Nigeria,1999,1150,26.65,26.0,"Coffee, green",11981
402,Congo,2001,1646,24.25,9.38,Cocoa beans,3000
3616,Nigeria,2019,1150,27.25,22.13,Yams,78068
2521,Nigeria,2002,1150,26.96,29.44,Rice,13400
5179,Uganda,1994,1180,17.55,59.0,"Beans, dry",6585
2980,Nigeria,2010,1150,27.35,11.49,Potatoes,38584
4612,South Africa,2016,495,21.31,26857.0,"Beans, dry",10304
4856,Tanzania,1996,1071,26.02,7.0,Potatoes,71230
650,Ethiopia,2000,848,23.33,602.0,"Coffee, green",9199
4359,South Africa,2009,495,20.71,26857.0,Bananas,494407
708,Ethiopia,2006,848,23.33,2603.1,Rice,17511
2231,Nigeria,1998,1150,26.73,36.0,Rice,16023
4810,Tanzania,1992,1071,26.14,20.0,"Seed cotton, unginned",7051
4703,South Africa,2018,495,18.75,26857.0,Maize (corn),49755
2177,Nigeria,1997,1150,26.91,34.0,Cocoa beans,4303
1424,Kenya,2018,630,16.91,1578.0,"Seed cotton, unginned",4410
1216,Kenya,1998,630,16.53,4114.0,Soya beans,8202
2473,Nigeria,2001,1150,28.3,31.0,Soya beans,8401
4183,South Africa,2004,495,21.11,26857.0,Rice,24180
314,Congo,1991,1646,24.24,30.0,Maize (corn),5984
2416,Nigeria,2000,1150,26.76,62.0,Yams,98984
1427,Kenya,2018,630,16.91,1578.0,Wheat,25280
3515,Nigeria,2017,1150,27.36,32.76,Wheat,16779
4868,Tanzania,1997,1071,26.19,49.0,Potatoes,73125
113,Angola,2002,1010,24.79,40.0,"Beans, dry",3793
960,Ghana,2002,1187,26.92,92.68,"Coffee, green",7280
3439,Nigeria,2016,1150,27.36,47.66,Maize (corn),17837
3250,Nigeria,2013,1150,27.12,27.94,Potatoes,36252
1114,Ghana,2019,1187,27.24,9689.5,Cocoa beans,5454
4113,South Africa,2001,495,21.25,26857.0,Soya beans,16862
5438,Uganda,2020,1180,17.23,88.0,Wheat,15511
2103,Nigeria,1996,1150,26.64,22.0,Soya beans,6414
3780,South Africa,1991,495,15.56,16582.0,Soya beans,14483
3407,Nigeria,2016,1150,27.17,47.66,Cocoa beans,2841
4043,South Africa,1999,495,21.64,26098.8,Wheat,24137
4926,Tanzania,2002,1071,26.36,1.0,"Coffee, green",4411
3101,Nigeria,2011,1150,28.84,10.59,Rice,20325
2263,Nigeria,1998,1150,28.73,36.0,Soya beans,7364
2328,Nigeria,1999,1150,28.57,26.0,"Coffee, green",11981
1738,Nigeria,1991,1150,26.12,62.0,"Coffee, green",9143
326,Congo,1992,1646,23.89,35.5,Tomatoes,53322
604,Ethiopia,1996,848,20.9,383.0,Bananas,57196
4556,South Africa,2014,495,14.98,26857.0,Wheat,36721
3571,Nigeria,2018,1150,27.76,17.86,Rice,26709
4655,South Africa,2017,495,21.31,26857.0,Wheat,31225
3045,Nigeria,2010,1150,27.49,11.49,Wheat,14844
4712,South Africa,2018,495,15.89,26857.0,Maize (corn),49755
3703,Nigeria,2020,1150,27.16,22.13,Soya beans,9259
2651,Nigeria,2005,1150,26.94,24.75,Rice,14302
1288,Kenya,2006,630,16.92,1578.0,"Coffee, green",2841
1813,Nigeria,1992,1150,25.76,62.0,Soya beans,3002
3942,South Africa,1996,495,15.23,19508.0,Soya beans,11765
1867,Nigeria,1993,1150,26.7,62.0,Cocoa beans,4163
2236,Nigeria,1998,1150,26.73,36.0,Yams,94354
3933,South Africa,1996,495,20.49,19508.0,Soya beans,11765
1964,Nigeria,1994,1150,26.13,62.0,Tomatoes,102600
5178,Uganda,1993,1180,17.55,71.0,Wheat,18000
2561,Nigeria,2004,1150,26.95,26.31,Rice,14199
789,Ethiopia,2013,848,23.33,4128.1,Wheat,24446
3326,Nigeria,2014,1150,27.12,34.51,Yams,81948
5227,Uganda,1998,1180,16.12,88.0,Tomatoes,63158
3127,Nigeria,2012,1150,27.0,21.37,Cocoa beans,3024
321,Congo,1992,1646,23.89,35.5,Cocoa beans,3911
871,Ghana,1991,1187,26.6,65.8,Maize (corn),15260
169,Angola,2008,1010,24.27,40.0,Cocoa beans,1228
4582,South Africa,2015,495,21.31,26857.0,Tomatoes,706856
4918,Tanzania,2001,1071,26.28,1.0,"Seed cotton, unginned",5786
1807,Nigeria,1992,1150,25.76,62.0,Cocoa beans,4000
3728,Nigeria,2020,1150,29.71,22.13,"Coffee, green",12984
4946,Tanzania,2004,1071,26.34,1.0,Yams,56429
73,Angola,1998,1010,24.96,40.0,"Coffee, green",1457
420,Congo,2004,1646,24.66,6.48,Cocoa beans,2942
3897,South Africa,1995,495,20.73,18025.0,Soya beans,8954
1837,Nigeria,1992,1150,27.87,62.0,Cocoa beans,4000
3563,Nigeria,2018,1150,27.16,17.86,Soya beans,9285
92,Angola,2000,1010,24.41,40.0,Cocoa beans,909
5176,Uganda,1993,1180,17.55,71.0,Soya beans,10308
4728,South Africa,2019,495,14.98,26857.0,Bananas,606842
2656,Nigeria,2005,1150,26.94,24.75,Yams,114981
3410,Nigeria,2016,1150,27.17,47.66,Potatoes,36822
2218,Nigeria,1998,1150,27.36,36.0,"Coffee, green",11213
2209,Nigeria,1998,1150,27.04,36.0,Maize (corn),13200
494,Congo,2012,1646,24.21,0.87,Maize (corn),8219
1375,Kenya,2014,630,16.91,1578.0,"Beans, dry",5853
3704,Nigeria,2020,1150,27.16,22.13,Tomatoes,43429
2900,Nigeria,2008,1150,27.18,12.04,Potatoes,42015
1726,Nigeria,1991,1150,26.39,62.0,Yams,103453
1164,Kenya,1993,630,16.36,3469.0,Yams,67487
3516,Nigeria,2017,1150,27.36,32.76,Yams,93856
1270,Kenya,2004,630,16.92,1578.0,"Seed cotton, unginned",4000
2584,Nigeria,2004,1150,26.73,26.31,Tomatoes,75212
2053,Nigeria,1995,1150,28.28,62.0,Soya beans,4652
2574,Nigeria,2004,1150,27.11,26.31,Tomatoes,75212
5280,Uganda,2005,1180,15.23,88.0,Cocoa beans,3521
618,Ethiopia,1997,848,26.22,383.0,Maize (corn),17381
4665,South Africa,2017,495,18.75,26857.0,Bananas,572800
4075,South Africa,2000,495,20.74,26857.0,Rice,22988
124,Angola,2004,1010,24.22,40.0,"Beans, dry",2286
1730,Nigeria,1991,1150,26.61,62.0,Potatoes,70213
2874,Nigeria,2008,1150,26.71,12.04,Tomatoes,68824
2127,Nigeria,1996,1150,26.77,22.0,Cocoa beans,4371
5288,Uganda,2005,1180,15.23,88.0,Wheat,16667
3907,South Africa,1995,495,15.77,18025.0,Tomatoes,334892
1890,Nigeria,1993,1150,26.51,62.0,Potatoes,70175
2445,Nigeria,2001,1150,26.33,31.0,Wheat,9808
4038,South Africa,1999,495,21.64,26098.8,Potatoes,315545
869,Ghana,1991,1187,26.6,65.8,Cocoa beans,3354
3210,Nigeria,2013,1150,27.16,27.94,Potatoes,36252
1042,Ghana,2012,1187,26.86,3395.36,Bananas,105263
1860,Nigeria,1993,1150,26.44,62.0,Potatoes,70175
3504,Nigeria,2017,1150,27.76,32.76,Tomatoes,40057
356,Congo,1996,1646,24.09,14.2,"Beans, dry",7008
1162,Kenya,1993,630,16.36,3469.0,Tomatoes,150089
3753,South Africa,1991,495,21.06,16582.0,Soya beans,14483
3268,Nigeria,2014,1150,27.17,34.51,"Coffee, green",12974
5337,Uganda,2010,1180,17.22,88.0,Tomatoes,56364
1729,Nigeria,1991,1150,26.61,62.0,Maize (corn),11299
2087,Nigeria,1996,1150,26.39,22.0,Cocoa beans,4371
5035,Tanzania,2012,1071,26.51,1.0,Maize (corn),12395
3424,Nigeria,2016,1150,27.16,47.66,Tomatoes,41479
579,Ethiopia,1993,848,17.23,242.0,Tomatoes,110670
4695,South Africa,2018,495,14.98,26857.0,Potatoes,365795
5253,Uganda,2001,1180,16.12,88.0,Potatoes,69589
1728,Nigeria,1991,1150,26.61,62.0,"Coffee, green",9143
4125,South Africa,2001,495,18.92,26857.0,Bananas,195453
3340,Nigeria,2015,1150,27.17,41.09,Potatoes,38934
3366,Nigeria,2015,1150,27.76,41.09,Yams,81827
332,Congo,1993,1646,24.31,41.0,Maize (corn),6028
3357,Nigeria,2015,1150,27.76,41.09,Cocoa beans,2858
3978,South Africa,1997,495,15.38,21596.0,Soya beans,13803
3625,Nigeria,2019,1150,27.17,22.13,Wheat,16826
1258,Kenya,2002,630,16.61,1578.0,Rice,34615
4217,South Africa,2005,495,21.14,26857.0,Maize (corn),36351
1451,Kenya,2020,630,16.91,1578.0,Bananas,257428
5026,Tanzania,2011,1071,26.56,1.0,"Seed cotton, unginned",7225
1116,Ghana,2019,1187,27.24,9689.5,Maize (corn),24167
1541,Mozambique,2000,1032,21.51,41.43,Wheat,10000
3740,Nigeria,2020,1150,27.12,22.13,Potatoes,38286
4295,South Africa,2007,495,21.07,26857.0,Wheat,30142
2972,Nigeria,2009,1150,27.45,7.32,"Seed cotton, unginned",9704
4840,Tanzania,1995,1071,26.27,557.0,"Beans, dry",7751
3862,South Africa,1994,495,20.65,16582.0,Tomatoes,296815
4373,South Africa,2009,495,15.44,26857.0,"Seed cotton, unginned",33337
2952,Nigeria,2009,1150,27.53,7.32,"Seed cotton, unginned",9704
445,Congo,2007,1646,24.57,3.59,Bananas,71508
2658,Nigeria,2005,1150,27.27,24.75,"Coffee, green",13597
3077,Nigeria,2011,1150,27.2,10.59,Cocoa beans,3150
2633,Nigeria,2005,1150,27.09,24.75,Soya beans,9401
1413,Kenya,2017,630,16.91,1578.0,"Seed cotton, unginned",6999
452,Congo,2007,1646,24.57,3.59,Tomatoes,48819
4814,Tanzania,1992,1071,26.14,20.0,Yams,54712
3881,South Africa,1994,495,18.48,16582.0,Wheat,17561
4826,Tanzania,1993,1071,26.01,20.0,Yams,54942
2755,Nigeria,2006,1150,29.06,21.12,Wheat,11270
3492,Nigeria,2017,1150,27.16,32.76,"Seed cotton, unginned",7046
14,Angola,1992,1010,23.96,23.0,Maize (corn),3778
3095,Nigeria,2011,1150,27.35,10.59,Wheat,12791
945,Ghana,2000,1187,26.83,81.63,"Seed cotton, unginned",7101
2792,Nigeria,2007,1150,26.99,30.57,"Seed cotton, unginned",10392
247,Angola,2015,1010,24.55,40.0,"Coffee, green",2874
4207,South Africa,2004,495,15.49,26857.0,"Beans, dry",14235
360,Congo,1996,1646,24.09,14.2,Potatoes,87235
2723,Nigeria,2006,1150,27.03,21.12,Soya beans,9603
5061,Tanzania,2014,1071,26.76,1.0,Rice,17561
3708,Nigeria,2020,1150,27.76,22.13,"Coffee, green",12984
4047,South Africa,1999,495,16.09,26098.8,Potatoes,315545
2726,Nigeria,2006,1150,27.03,21.12,Yams,120988
1755,Nigeria,1991,1150,26.43,62.0,Wheat,12000
3750,South Africa,1991,495,21.06,16582.0,Potatoes,200188
2902,Nigeria,2008,1150,27.18,12.04,"Seed cotton, unginned",11522
1592,Mozambique,2007,1032,21.91,548.96,"Seed cotton, unginned",4722
2833,Nigeria,2007,1150,27.32,30.57,Soya beans,9091
4260,South Africa,2006,495,15.26,26857.0,Bananas,496475
1831,Nigeria,1992,1150,26.73,62.0,Rice,19591
5310,Uganda,2008,1180,17.22,88.0,Cocoa beans,3514
3464,Nigeria,2016,1150,27.12,47.66,Tomatoes,41479
490,Congo,2012,1646,24.21,0.87,Bananas,70825
4058,South Africa,1999,495,19.27,26098.8,"Seed cotton, unginned",12966
862,Ethiopia,2020,848,23.33,4128.1,Rice,30319
1006,Ghana,2008,1187,26.98,359.46,Maize (corn),17371
2618,Nigeria,2004,1150,27.19,26.31,"Coffee, green",13017
1383,Kenya,2014,630,16.91,1578.0,Wheat,15549
4221,South Africa,2005,495,21.14,26857.0,Soya beans,18167
1965,Nigeria,1994,1150,26.13,62.0,Wheat,23467
3656,Nigeria,2019,1150,27.36,22.13,Yams,78068
4996,Tanzania,2009,1071,26.67,1.0,"Beans, dry",8911
1362,Kenya,2012,630,16.84,1578.0,Yams,116053
3787,South Africa,1992,495,21.53,16582.0,Rice,21380
506,Congo,2013,1646,24.41,0.87,Tomatoes,48041
1417,Kenya,2017,630,16.91,1578.0,Yams,80484
3159,Nigeria,2012,1150,27.15,21.37,Maize (corn),15118
25,Angola,1993,1010,24.15,169.0,Potatoes,70000
3525,Nigeria,2017,1150,29.71,32.76,Wheat,16779
2348,Nigeria,2000,1150,26.32,62.0,"Coffee, green",12006
1222,Kenya,1999,630,16.7,3056.0,"Coffee, green",4006
4645,South Africa,2016,495,15.89,26857.0,Tomatoes,684673
1113,Ghana,2019,1187,27.24,9689.5,"Beans, dry",14214
2543,Nigeria,2002,1150,28.72,29.44,Soya beans,8593
1552,Mozambique,2002,1032,21.96,28.62,"Coffee, green",7438
5403,Uganda,2017,1180,17.23,88.0,Potatoes,76167
4625,South Africa,2016,495,14.98,26857.0,"Seed cotton, unginned",38747
2627,Nigeria,2005,1150,27.09,24.75,Cocoa beans,3678
5080,Tanzania,2016,1071,26.76,1.0,"Beans, dry",11488
4096,South Africa,2000,495,18.26,26857.0,Tomatoes,357195
433,Congo,2005,1646,24.71,5.52,Rice,5789
2437,Nigeria,2001,1150,26.33,31.0,Cocoa beans,3520
3734,Nigeria,2020,1150,29.71,22.13,Tomatoes,43429
2997,Nigeria,2010,1150,27.21,11.49,Cocoa beans,3137
3651,Nigeria,2019,1150,27.36,22.13,Rice,20441
3732,Nigeria,2020,1150,29.71,22.13,"Seed cotton, unginned",7289
3664,Nigeria,2019,1150,29.71,22.13,Tomatoes,44632
5109,Tanzania,2018,1071,26.76,1.0,Rice,33060
4599,South Africa,2015,495,18.75,26857.0,Soya beans,15568
2516,Nigeria,2002,1150,26.73,29.44,Yams,99896
4331,South Africa,2008,495,20.89,26857.0,Wheat,28476
5107,Tanzania,2018,1071,26.76,1.0,Maize (corn),17689
1102,Ghana,2018,1187,27.24,9689.5,Bananas,122745
2846,Nigeria,2008,1150,26.75,12.04,Yams,114998
3646,Nigeria,2019,1150,27.76,22.13,Yams,78068
5135,Tanzania,2020,1071,26.76,1.0,Soya beans,11855
4320,South Africa,2007,495,15.9,26857.0,Soya beans,11202
156,Angola,2007,1010,24.24,40.0,Bananas,214822
4874,Tanzania,1997,1071,26.19,49.0,Yams,55500
194,Angola,2010,1010,24.44,40.0,Potatoes,87425
615,Ethiopia,1997,848,26.22,383.0,Bananas,58424
643,Ethiopia,1999,848,23.33,492.5,"Seed cotton, unginned",10581
3825,South Africa,1993,495,21.32,16582.0,Soya beans,14913
4698,South Africa,2018,495,14.98,26857.0,Soya beans,19563
1068,Ghana,2014,1187,27.24,5401.49,"Seed cotton, unginned",9688
5437,Uganda,2020,1180,17.23,88.0,Tomatoes,58055
5163,Uganda,1993,1180,16.92,71.0,Potatoes,80000
3885,South Africa,1994,495,15.1,16582.0,Potatoes,232625
5017,Tanzania,2010,1071,26.7,1.0,Wheat,11429
4608,South Africa,2015,495,15.89,26857.0,Soya beans,15568
2104,Nigeria,1996,1150,26.64,22.0,Tomatoes,90278
330,Congo,1993,1646,24.31,41.0,Cocoa beans,3902
2436,Nigeria,2001,1150,26.76,31.0,Yams,97990
3119,Nigeria,2012,1150,26.56,21.37,Maize (corn),15118
2592,Nigeria,2004,1150,26.99,26.31,"Seed cotton, unginned",7706
622,Ethiopia,1997,848,26.22,383.0,Soya beans,9187
2121,Nigeria,1996,1150,28.44,22.0,Rice,17498
1670,Mozambique,2016,1032,21.37,573.79,Maize (corn),7323
2751,Nigeria,2006,1150,29.06,21.12,Rice,14833
4048,South Africa,1999,495,16.09,26098.8,Rice,22960
3429,Nigeria,2016,1150,27.76,47.66,Maize (corn),17837
2329,Nigeria,1999,1150,28.57,26.0,Maize (corn),15998
3372,Nigeria,2015,1150,27.36,41.09,"Seed cotton, unginned",6913
1876,Nigeria,1993,1150,26.7,62.0,Yams,113494
3200,Nigeria,2013,1150,27.17,27.94,Potatoes,36252
5262,Uganda,2002,1180,17.11,88.0,Maize (corn),18003
755,Ethiopia,2010,848,23.33,4128.1,Tomatoes,104224
518,Congo,2015,1646,24.41,0.87,"Beans, dry",8137
4396,South Africa,2010,495,21.54,26857.0,"Beans, dry",11849
32,Angola,1994,1010,24.04,25.5,Cocoa beans,769
3470,Nigeria,2017,1150,27.25,32.76,Potatoes,38768
4287,South Africa,2007,495,21.07,26857.0,Bananas,493927
3752,South Africa,1991,495,21.06,16582.0,"Seed cotton, unginned",12170
3007,Nigeria,2010,1150,27.64,11.49,Cocoa beans,3137
1157,Kenya,1993,630,16.36,3469.0,Maize (corn),15549
2259,Nigeria,1998,1150,28.73,36.0,Maize (corn),13200
4372,South Africa,2009,495,15.44,26857.0,Rice,25617
744,Ethiopia,2009,848,23.33,3699.2,Tomatoes,88017
5008,Tanzania,2010,1071,26.7,1.0,"Beans, dry",7177
1924,Nigeria,1993,1150,26.7,62.0,Tomatoes,102222
5301,Uganda,2007,1180,17.22,88.0,"Coffee, green",6152
1705,Mozambique,2019,1032,21.37,534.78,Tomatoes,254233
4718,South Africa,2018,495,15.89,26857.0,Wheat,37111
3654,Nigeria,2019,1150,27.36,22.13,Tomatoes,44632
5044,Tanzania,2013,1071,26.76,1.0,"Beans, dry",9671
2157,Nigeria,1997,1150,26.3,34.0,Cocoa beans,4303
103,Angola,2001,1010,24.43,40.0,Cocoa beans,955
4306,South Africa,2007,495,18.98,26857.0,"Beans, dry",7796
4151,South Africa,2002,495,21.07,26857.0,Wheat,25906
783,Ethiopia,2013,848,23.33,4128.1,Maize (corn),27403
2235,Nigeria,1998,1150,26.73,36.0,Wheat,20000
3260,Nigeria,2014,1150,27.25,34.51,Potatoes,37039
229,Angola,2013,1010,24.55,40.0,"Seed cotton, unginned",18333
857,Ethiopia,2020,848,23.33,4128.1,Bananas,93623
1211,Kenya,1998,630,16.53,4114.0,"Coffee, green",3009
1401,Kenya,2016,630,16.91,1578.0,Rice,34601
5421,Uganda,2019,1180,17.23,88.0,"Coffee, green",5541
408,Congo,2001,1646,24.25,9.38,Yams,53333
170,Angola,2008,1010,24.27,40.0,"Coffee, green",2000
540,Congo,2017,1646,24.41,0.87,Potatoes,86154
2045,Nigeria,1995,1150,27.07,62.0,Wheat,21800
4916,Tanzania,2001,1071,26.28,1.0,Potatoes,80710
2727,Nigeria,2006,1150,27.26,21.12,Cocoa beans,4393
1803,Nigeria,1992,1150,26.49,62.0,Soya beans,3002
4463,South Africa,2011,495,15.49,26857.0,"Seed cotton, unginned",35260
613,Ethiopia,1996,848,20.9,383.0,Wheat,12114
3814,South Africa,1992,495,16.48,16582.0,Rice,21380
5386,Uganda,2015,1180,17.23,88.0,Soya beans,5960
4149,South Africa,2002,495,21.07,26857.0,Soya beans,17962
1161,Kenya,1993,630,16.36,3469.0,Soya beans,8080
2619,Nigeria,2004,1150,27.19,26.31,Maize (corn),16002
4358,South Africa,2008,495,15.75,26857.0,Wheat,28476
2276,Nigeria,1998,1150,27.41,36.0,Yams,94354
1815,Nigeria,1992,1150,25.76,62.0,Wheat,13333
2986,Nigeria,2010,1150,27.35,11.49,Yams,130109
1700,Mozambique,2019,1032,21.37,534.78,Maize (corn),8831
1844,Nigeria,1992,1150,27.87,62.0,Tomatoes,100000
3871,South Africa,1994,495,15.1,16582.0,Tomatoes,296815
1609,Mozambique,2009,1032,21.7,914.98,Rice,9835
2004,Nigeria,1995,1150,26.62,62.0,Tomatoes,103455
3035,Nigeria,2010,1150,29.39,11.49,Wheat,14844
564,Congo,2020,1646,24.41,0.87,Cocoa beans,2898
4594,South Africa,2015,495,18.75,26857.0,"Beans, dry",11467
4161,South Africa,2002,495,19.28,26857.0,Bananas,329355
4617,South Africa,2016,495,21.31,26857.0,Soya beans,14757
2251,Nigeria,1998,1150,27.53,36.0,Rice,16023
5343,Uganda,2011,1180,17.22,88.0,Potatoes,49920
4082,South Africa,2000,495,15.13,26857.0,Maize (corn),28492
1888,Nigeria,1993,1150,26.51,62.0,"Coffee, green",9676
1921,Nigeria,1993,1150,26.7,62.0,Rice,19597
5359,Uganda,2013,1180,17.22,88.0,"Beans, dry",14000
2031,Nigeria,1995,1150,26.56,62.0,Rice,16258
355,Congo,1996,1646,24.09,14.2,Bananas,78769
2080,Nigeria,1996,1150,26.77,22.0,Potatoes,49500
2245,Nigeria,1998,1150,26.93,36.0,Wheat,20000
2827,Nigeria,2007,1150,27.32,30.57,Cocoa beans,2652
3388,Nigeria,2015,1150,27.12,41.09,"Coffee, green",13045
4252,South Africa,2006,495,20.86,26857.0,"Beans, dry",12254
1172,Kenya,1994,630,16.58,3469.0,Soya beans,8102
1961,Nigeria,1994,1150,26.13,62.0,Rice,14160
325,Congo,1992,1646,23.89,35.5,Rice,7922
1051,Ghana,2012,1187,26.86,3395.36,Yams,155717
3480,Nigeria,2017,1150,27.17,32.76,Potatoes,38768
3896,South Africa,1995,495,20.73,18025.0,"Seed cotton, unginned",11750
3667,Nigeria,2019,1150,27.12,22.13,Cocoa beans,2738
3412,Nigeria,2016,1150,27.17,47.66,"Seed cotton, unginned",8158
3834,South Africa,1993,495,16.01,16582.0,Soya beans,14913
1751,Nigeria,1991,1150,26.43,62.0,Rice,19528
3811,South Africa,1992,495,16.48,16582.0,"Beans, dry",5169
1772,Nigeria,1991,1150,28.37,62.0,"Seed cotton, unginned",4806
1196,Kenya,1996,630,16.44,6344.0,Wheat,20112
620,Ethiopia,1997,848,26.22,383.0,Rice,18462
1879,Nigeria,1993,1150,26.25,62.0,Maize (corn),11848
3402,Nigeria,2016,1150,27.25,47.66,"Seed cotton, unginned",8158
2138,Nigeria,1997,1150,26.48,34.0,"Coffee, green",10743
1482,Mozambique,1993,1032,22.04,102.26,Rice,6225
1189,Kenya,1996,630,16.44,6344.0,"Coffee, green",5523
328,Congo,1993,1646,24.31,41.0,Bananas,80000
648,Ethiopia,2000,848,23.33,602.0,Bananas,66667
2057,Nigeria,1995,1150,26.97,62.0,Cocoa beans,2576
897,Ghana,1994,1187,26.62,65.8,"Seed cotton, unginned",8405
2024,Nigeria,1995,1150,26.37,62.0,Tomatoes,103455
1123,Ghana,2020,1187,27.24,9689.5,"Beans, dry",14615
2309,Nigeria,1999,1150,26.85,26.0,Maize (corn),15998
5046,Tanzania,2013,1071,26.76,1.0,"Coffee, green",3057
3089,Nigeria,2011,1150,27.35,10.59,Maize (corn),16271
4365,South Africa,2009,495,20.71,26857.0,Soya beans,21703
3544,Nigeria,2018,1150,27.25,17.86,Tomatoes,40264
5130,Tanzania,2020,1071,26.76,1.0,"Coffee, green",2759
1983,Nigeria,1994,1150,28.04,62.0,Soya beans,3002
3917,South Africa,1995,495,19.23,18025.0,Wheat,14507
2535,Nigeria,2002,1150,27.13,29.44,Wheat,9818
3050,Nigeria,2011,1150,27.09,10.59,Potatoes,34906
4381,South Africa,2009,495,18.67,26857.0,Rice,25617
1519,Mozambique,1998,1032,22.22,54.23,"Coffee, green",7100
5270,Uganda,2004,1180,17.16,88.0,Cocoa beans,3169
1378,Kenya,2014,630,16.91,1578.0,Potatoes,140655
3875,South Africa,1994,495,18.48,16582.0,Maize (corn),28481
1023,Ghana,2010,1187,27.57,1389.23,"Beans, dry",10125
4822,Tanzania,1993,1071,26.01,20.0,"Seed cotton, unginned",3137
3128,Nigeria,2012,1150,27.0,21.37,"Coffee, green",12767
2395,Nigeria,2000,1150,27.02,62.0,Wheat,14038
3691,Nigeria,2020,1150,27.17,22.13,Rice,19479
1919,Nigeria,1993,1150,26.7,62.0,Maize (corn),11848
2299,Nigeria,1999,1150,26.65,26.0,Maize (corn),15998
809,Ethiopia,2015,848,23.33,4128.1,Soya beans,23464
4471,South Africa,2012,495,21.24,26857.0,Rice,27273
1675,Mozambique,2016,1032,21.37,573.79,Tomatoes,220000
1746,Nigeria,1991,1150,26.12,62.0,Yams,103453
978,Ghana,2005,1187,27.06,173.76,"Coffee, green",10521
2288,Nigeria,1999,1150,26.85,26.0,"Coffee, green",11981
3454,Nigeria,2016,1150,29.71,47.66,Tomatoes,41479
1736,Nigeria,1991,1150,26.61,62.0,Yams,103453
1629,Mozambique,2011,1032,21.69,768.85,Tomatoes,205263
3176,Nigeria,2012,1150,28.57,21.37,Yams,72013
430,Congo,2005,1646,24.71,5.52,"Coffee, green",3300
5251,Uganda,2001,1180,16.12,88.0,"Coffee, green",7478
1808,Nigeria,1992,1150,25.76,62.0,"Coffee, green",9389
2941,Nigeria,2009,1150,27.48,7.32,Rice,19306
2526,Nigeria,2002,1150,26.96,29.44,Yams,99896
3929,South Africa,1996,495,20.49,19508.0,Maize (corn),27043
2985,Nigeria,2010,1150,27.35,11.49,Wheat,14844
4995,Tanzania,2009,1071,26.67,1.0,Bananas,59203
4339,South Africa,2008,495,15.75,26857.0,Tomatoes,692910
3360,Nigeria,2015,1150,27.76,41.09,Potatoes,38934
2927,Nigeria,2009,1150,27.03,7.32,Cocoa beans,2684
2881,Nigeria,2008,1150,27.3,12.04,Rice,17544
174,Angola,2008,1010,24.27,40.0,"Seed cotton, unginned",17500
2916,Nigeria,2009,1150,27.19,7.32,Yams,104797
4522,South Africa,2013,495,18.75,26857.0,"Beans, dry",13823
4180,South Africa,2004,495,21.11,26857.0,"Beans, dry",14235
1752,Nigeria,1991,1150,26.43,62.0,"Seed cotton, unginned",4806
3197,Nigeria,2013,1150,27.17,27.94,Cocoa beans,2960
4855,Tanzania,1996,1071,26.02,7.0,Maize (corn),17861
217,Angola,2012,1010,24.24,40.0,Rice,7703
4834,Tanzania,1994,1071,26.35,715.0,"Seed cotton, unginned",3810
1721,Nigeria,1991,1150,26.39,62.0,Rice,19528
4246,South Africa,2005,495,16.29,26857.0,Rice,24486
1444,Kenya,2019,630,16.91,1578.0,Potatoes,92919
690,Ethiopia,2004,848,23.33,1208.03,Wheat,14691
2224,Nigeria,1998,1150,27.36,36.0,Tomatoes,69652
3043,Nigeria,2010,1150,27.49,11.49,Soya beans,12951
2644,Nigeria,2005,1150,27.27,24.75,Tomatoes,81714
2850,Nigeria,2008,1150,27.07,12.04,Potatoes,42015
1106,Ghana,2018,1187,27.24,9689.5,Maize (corn),19480
2653,Nigeria,2005,1150,26.94,24.75,Soya beans,9401
818,Ethiopia,2016,848,23.33,4128.1,Rice,28089
4800,Tanzania,1991,1071,26.24,20.0,Tomatoes,76923
1873,Nigeria,1993,1150,26.7,62.0,Soya beans,3002
611,Ethiopia,1996,848,20.9,383.0,Soya beans,9173
3399,Nigeria,2016,1150,27.25,47.66,Maize (corn),17837
3837,South Africa,1993,495,19.32,16582.0,Bananas,110389
1697,Mozambique,2019,1032,21.37,534.78,Bananas,83237
